v1,two_yr_recidivism,number_of_priors,age_above_fourtyfive,age_below_twentyfive,female,misdemeanor,ethnicity,probability,predicted,recidivism
4198,no,.58045918,yes,no,Male,yes,African_American,.42506531,0,0
167,no,-.26275212,no,no,Male,yes,African_American,.42861781,0,0
861,no,-.47355494,no,no,Male,no,African_American,.45937833,0,0
4950,no,.36965632,no,no,Female,yes,African_American,.4721424,0,0
1563,yes,-.68435776,no,no,Female,no,African_American,.34031779,0,1
5582,no,-.68435776,no,no,Male,no,African_American,.41936269,0,0
5127,no,-.68435776,no,yes,Female,yes,African_American,.43437764,0,0
4344,no,-.68435776,yes,no,Male,yes,African_American,.21801344,0,0
6102,yes,.15885352,no,no,Female,no,African_American,.49863985,0,1
4970,yes,-.68435776,no,no,Male,no,African_American,.40647036,0,1
3738,yes,-.68435776,no,no,Male,yes,African_American,.36044151,0,1
3570,no,-.26275212,no,no,Male,no,African_American,.49992475,0,0
1158,no,-.47355494,no,no,Female,no,African_American,.35582343,0,0
3272,yes,2.6884873,no,no,Male,no,African_American,.91687983,1,1
4144,yes,-.68435776,no,yes,Male,no,African_American,.58375901,1,1
3229,no,3.3208959,yes,no,Male,no,African_American,.89073366,1,0
2407,yes,.79126197,yes,no,Male,no,African_American,.52986038,1,1
4290,no,.15885352,no,yes,Male,no,African_American,.75052887,1,0
4266,no,.58045918,no,no,Male,no,African_American,.65698278,1,0
4512,yes,-.26275212,no,yes,Male,yes,African_American,.62335706,1,1
4492,yes,3.3208959,yes,no,Male,no,African_American,.89073366,1,1
673,yes,-.68435776,no,yes,Male,no,African_American,.60802478,1,1
972,no,-.68435776,no,yes,Female,no,African_American,.50557488,1,0
5626,yes,.58045918,no,no,Male,no,African_American,.64733213,1,1
1799,no,.15885352,no,no,Male,no,African_American,.57932228,1,0
5600,no,-.68435776,no,yes,Male,no,African_American,.58375901,1,0
653,yes,.15885352,no,no,Male,no,African_American,.57965893,1,1
4513,yes,1.0020648,no,no,Male,yes,African_American,.69677031,1,1
704,yes,2.0560789,no,no,Male,no,African_American,.8754797,1,1
2686,yes,2.0560789,yes,no,Male,no,African_American,.76488358,1,1
339,no,-.0519493,no,no,Male,no,African_American,.53695673,1,0
2293,yes,2.0560789,no,no,Male,yes,African_American,.81764865,1,1
4082,yes,-.0519493,no,no,Male,no,African_American,.54047215,1,1
4089,yes,1.2128676,no,no,Male,no,African_American,.75914806,1,1
3452,yes,1.0020648,no,no,Male,yes,African_American,.69677031,1,1
4569,no,-.47355494,no,yes,Male,no,African_American,.6467129,1,0
3436,yes,-.68435776,no,yes,Male,no,African_American,.58536917,1,1
5874,yes,2.8992901,yes,no,Male,no,African_American,.86562955,1,1
5537,yes,1.2128676,no,no,Male,yes,African_American,.72756696,1,1
1924,yes,4.5857129,no,no,Male,no,African_American,.97675675,1,1
3792,yes,1.0020648,no,no,Male,no,African_American,.72758615,1,1
1555,yes,-.26275212,no,yes,Male,yes,African_American,.63709098,1,1
578,yes,-.26275212,no,yes,Male,yes,African_American,.61759079,1,1
117,yes,-.0519493,no,no,Male,no,African_American,.52856344,1,1
5411,yes,5.0073185,no,no,Male,yes,African_American,.98001182,1,1
3501,no,.36965632,no,no,Male,no,African_American,.63294917,1,0
5332,yes,3.9533043,no,no,Male,no,African_American,.96218216,1,1
1292,no,1.8452761,no,no,Male,no,African_American,.84652263,1,0
5785,yes,-.68435776,no,yes,Male,no,African_American,.58536917,1,1
3477,yes,-.47355494,no,yes,Male,no,African_American,.63832462,1,1
690,no,-.68435776,no,yes,Male,no,African_American,.60802478,1,0
5036,yes,2.8992901,no,no,Male,yes,African_American,.90458524,1,1
3799,no,-.47355494,no,yes,Male,yes,African_American,.58506083,1,0
1137,yes,1.0020648,yes,no,Male,no,African_American,.57050258,1,1
739,yes,4.5857129,no,no,Male,yes,African_American,.96926188,1,1
3940,yes,2.6884873,no,no,Male,yes,African_American,.89088184,1,1
233,yes,1.6344732,no,no,Male,no,African_American,.82263565,1,1
2167,no,-.68435776,no,yes,Male,yes,African_American,.53314686,1,0
1330,no,-.68435776,no,yes,Male,no,African_American,.60802478,1,0
1389,yes,-.26275212,no,yes,Female,no,African_American,.58854711,1,1
2526,no,3.5316987,yes,no,Male,no,African_American,.9188683,1,0
3556,no,-.47355494,no,yes,Male,no,African_American,.6467129,1,0
4632,no,.58045918,no,no,Male,no,African_American,.66103858,1,0
5664,yes,-.26275212,no,yes,Male,no,African_American,.66228431,1,1
2894,no,1.6344732,yes,no,Male,no,African_American,.69599313,1,0
583,no,.15885352,no,no,Male,yes,African_American,.52810192,1,0
4553,no,2.6884873,no,no,Female,no,African_American,.87381625,1,0
5666,yes,.79126197,no,no,Male,no,African_American,.6935578,1,1
3963,yes,1.0020648,no,no,Male,no,African_American,.74496186,1,1
4442,yes,-.0519493,no,no,Male,no,African_American,.54823363,1,1
4366,yes,-.68435776,no,yes,Male,no,African_American,.59686589,1,1
2048,no,.15885352,no,no,Male,no,African_American,.56922662,1,0
3876,no,-.47355494,no,yes,Male,no,African_American,.63877738,1,0
683,yes,-.0519493,no,no,Male,no,African_American,.54823363,1,1
3394,no,3.3208959,yes,no,Male,no,African_American,.8900646,1,0
3266,no,-.47355494,no,yes,Male,no,African_American,.63832462,1,0
6051,yes,2.4776845,no,no,Male,no,African_American,.89213896,1,1
485,yes,.58045918,no,no,Female,no,African_American,.57544094,1,1
6155,yes,1.0020648,no,no,Male,yes,African_American,.68458951,1,1
2094,no,-.47355494,no,yes,Male,no,African_American,.62515807,1,0
280,yes,-.68435776,no,yes,Female,no,African_American,.51538312,1,1
2025,yes,.15885352,no,yes,Male,no,African_American,.75052887,1,1
4211,yes,-.68435776,no,yes,Male,no,African_American,.58536917,1,1
3609,yes,1.8452761,no,no,Male,no,African_American,.85503209,1,1
3779,no,-.47355494,no,yes,Male,yes,African_American,.58130801,1,0
3249,yes,1.0020648,no,no,Male,no,African_American,.72610825,1,1
5178,no,-.68435776,no,yes,Male,yes,African_American,.53314686,1,0
5223,yes,1.4236704,no,no,Male,no,African_American,.79592723,1,1
2082,yes,-.47355494,no,yes,Male,yes,African_American,.59800416,1,1
4742,no,-.47355494,no,yes,Male,no,African_American,.63832462,1,0
1186,yes,2.2668817,no,no,Female,no,African_American,.83734101,1,1
2674,yes,1.2128676,no,no,Male,no,African_American,.7663393,1,1
557,no,-.0519493,no,yes,Male,no,African_American,.69800347,1,0
3113,yes,.36965632,no,no,Male,no,African_American,.62120116,1,1
4869,yes,2.6884873,no,no,Male,no,African_American,.90681255,1,1
3187,yes,2.2668817,no,no,Male,no,African_American,.87547207,1,1
4433,no,-.68435776,no,yes,Male,no,African_American,.59686589,1,0
6064,yes,1.0020648,no,no,Male,no,African_American,.74496186,1,1
5972,no,-.47355494,no,yes,Male,yes,African_American,.57024968,1,0
6033,yes,.15885352,no,yes,Male,no,African_American,.74934649,1,1
857,no,-.26275212,no,no,Male,no,African_American,.50446481,1,0
1718,no,1.2128676,no,no,Male,no,African_American,.77688354,1,0
129,no,-.68435776,no,yes,Female,no,African_American,.51682502,1,0
1862,yes,2.2668817,no,no,Male,no,African_American,.87547207,1,1
1375,yes,2.0560789,no,no,Male,no,African_American,.8754797,1,1
650,yes,.36965632,no,no,Male,no,African_American,.6190685,1,1
5485,yes,-.0519493,no,yes,Male,no,African_American,.70225364,1,1
4515,yes,.36965632,no,no,Male,yes,African_American,.56908792,1,1
1691,yes,1.6344732,no,no,Female,no,African_American,.76985514,1,1
3396,yes,.58045918,no,no,Male,yes,African_American,.60867459,1,1
1992,yes,2.8992901,yes,no,Male,no,African_American,.85485119,1,1
3610,yes,2.0560789,no,no,Male,no,African_American,.85290372,1,1
3549,yes,-.26275212,no,yes,Male,no,African_American,.68356979,1,1
4024,yes,2.6884873,no,no,Male,yes,African_American,.89088184,1,1
5894,yes,2.4776845,no,no,Male,no,African_American,.89488512,1,1
3982,no,1.2128676,no,no,Male,no,African_American,.75031388,1,0
2312,yes,-.68435776,no,yes,Male,yes,African_American,.5576306,1,1
511,yes,1.6344732,no,yes,Male,no,African_American,.8998453,1,1
5011,yes,-.26275212,no,yes,Male,no,African_American,.68356979,1,1
724,no,-.47355494,no,yes,Male,no,African_American,.6467129,1,0
4356,yes,-.68435776,no,yes,Male,no,African_American,.59686589,1,1
3614,no,2.4776845,no,no,Male,no,African_American,.8895542,1,0
2644,yes,-.68435776,no,yes,Male,no,African_American,.58375901,1,1
3914,yes,2.0560789,no,no,Female,no,African_American,.82549733,1,1
4581,yes,2.8992901,no,no,Male,no,African_American,.93419629,1,1
1833,yes,1.0020648,no,no,Male,yes,African_American,.69677031,1,1
3589,yes,1.2128676,no,yes,Male,yes,African_American,.82966095,1,1
3559,yes,.58045918,no,no,Male,yes,African_American,.58969033,1,1
2567,no,.36965632,no,no,Male,no,African_American,.61947787,1,0
2669,no,2.4776845,no,no,Male,no,African_American,.90901417,1,0
1370,no,1.8452761,yes,no,Male,no,African_American,.73785198,1,0
1200,yes,1.0020648,no,no,Female,no,African_American,.63776886,1,1
4229,no,1.2128676,no,no,Female,yes,African_American,.62804341,1,0
2221,no,.79126197,no,no,Male,no,African_American,.69262528,1,0
2291,no,1.4236704,no,no,Male,no,African_American,.78811812,1,0
269,no,.79126197,no,no,Male,no,African_American,.69262528,1,0
1858,yes,-.0519493,no,no,Male,no,African_American,.54047215,1,1
2285,no,2.0560789,no,no,Male,no,African_American,.85941416,1,0
2816,no,-.68435776,no,yes,Male,yes,African_American,.5380435,1,0
3762,yes,3.1100929,no,no,Male,no,African_American,.94420648,1,1
2065,no,-.47355494,no,yes,Male,no,African_American,.63832462,1,0
5100,yes,1.8452761,no,no,Male,no,African_American,.83819079,1,1
721,yes,-.47355494,no,yes,Male,yes,African_American,.58130801,1,1
626,yes,1.4236704,no,no,Male,no,African_American,.78811812,1,1
1033,no,-.68435776,no,yes,Male,no,African_American,.58375901,1,0
3678,yes,1.8452761,yes,no,Male,no,African_American,.72321093,1,1
2871,yes,4.1641068,no,no,Male,no,African_American,.97375345,1,1
2544,yes,4.3749099,no,no,Male,yes,African_American,.97448874,1,1
5047,yes,-.47355494,no,yes,Male,yes,African_American,.57024968,1,1
2401,yes,-.0519493,no,yes,Male,no,African_American,.70995194,1,1
5614,no,-.68435776,no,yes,Female,no,African_American,.50557488,1,0
786,yes,-.26275212,no,yes,Male,no,African_American,.68356979,1,1
229,yes,-.68435776,no,yes,Female,no,African_American,.51682502,1,1
4186,no,-.68435776,no,yes,Male,no,African_American,.58375901,1,0
3289,yes,2.2668817,no,no,Male,no,African_American,.87547207,1,1
1088,yes,.36965632,no,no,Female,no,African_American,.53205818,1,1
106,yes,-.0519493,no,no,Male,no,African_American,.5385204,1,1
5848,no,-.68435776,no,yes,Female,no,African_American,.51682502,1,0
3013,no,-.68435776,no,yes,Male,yes,African_American,.53314686,1,0
4254,yes,2.6884873,no,no,Male,no,African_American,.91687983,1,1
3174,yes,1.4236704,no,no,Male,no,African_American,.78584427,1,1
52,no,.36965632,no,no,Male,no,African_American,.63294917,1,0
5637,no,.58045918,no,no,Female,no,African_American,.58446062,1,0
5771,yes,.79126197,yes,no,Male,no,African_American,.55151933,1,1
5231,yes,3.9533043,yes,no,Male,no,African_American,.94051665,1,1
3043,yes,3.7425015,no,no,Male,yes,African_American,.95528191,1,1
4225,yes,.79126197,no,no,Male,no,African_American,.69871837,1,1
5082,yes,.58045918,no,no,Male,yes,African_American,.58969033,1,1
5593,no,-.68435776,no,yes,Male,yes,African_American,.53004509,1,0
5175,yes,1.2128676,no,no,Male,yes,African_American,.71802753,1,1
5120,no,-.26275212,no,no,Male,no,African_American,.50446481,1,0
3694,no,-.68435776,no,yes,Male,yes,African_American,.5576306,1,0
5687,yes,.36965632,no,no,Male,no,African_American,.60897708,1,1
5471,yes,-.26275212,no,yes,Male,yes,African_American,.62335706,1,1
627,no,-.68435776,no,yes,Male,no,African_American,.58375901,1,0
5928,no,1.8452761,no,yes,Male,yes,African_American,.88803846,1,0
4188,yes,1.4236704,no,no,Male,no,African_American,.78584427,1,1
1022,no,-.0519493,no,no,Male,no,African_American,.53695673,1,0
4719,yes,.79126197,no,no,Male,no,African_American,.6935578,1,1
4640,no,-.47355494,no,yes,Male,no,African_American,.62515807,1,0
1495,yes,.79126197,no,no,Male,no,African_American,.68387789,1,1
1140,no,-.68435776,no,yes,Male,no,African_American,.60802478,1,0
2808,no,-.68435776,no,yes,Female,no,African_American,.50285244,1,0
288,no,-.47355494,no,yes,Male,no,African_American,.63832462,1,0
4486,no,-.26275212,no,yes,Male,yes,African_American,.62431455,1,0
2452,no,-.68435776,no,yes,Male,yes,African_American,.5380435,1,0
5715,yes,1.2128676,no,no,Male,no,African_American,.75914806,1,1
4083,yes,3.5316987,no,no,Male,no,African_American,.95663601,1,1
3456,no,.15885352,no,yes,Male,no,African_American,.73147649,1,0
3252,yes,-.47355494,no,yes,Male,no,African_American,.63832462,1,1
2972,no,1.0020648,no,no,Male,yes,African_American,.68458951,1,0
1993,yes,1.0020648,no,no,Male,no,African_American,.72758615,1,1
3389,yes,-.68435776,no,yes,Female,no,African_American,.51682502,1,1
531,yes,2.4776845,yes,no,Male,no,African_American,.80970258,1,1
1254,no,.36965632,no,no,Male,no,African_American,.6190685,1,0
1979,no,-.0519493,no,no,Male,no,African_American,.54823363,1,0
646,no,-.68435776,no,yes,Female,no,African_American,.51682502,1,0
6113,yes,-.68435776,no,yes,Male,no,African_American,.60049236,1,1
3729,yes,2.4776845,no,no,Female,no,African_American,.86820447,1,1
6014,yes,-.47355494,no,yes,Male,yes,African_American,.58506083,1,1
2380,no,.36965632,no,no,Male,yes,African_American,.56891507,1,0
4882,no,3.3208959,no,no,Male,no,African_American,.94289482,1,0
2198,yes,.36965632,no,no,Female,no,African_American,.5418607,1,1
2879,yes,.79126197,no,yes,Male,no,African_American,.83509284,1,1
1428,no,-.68435776,no,yes,Male,no,African_American,.59686589,1,0
5054,no,-.68435776,no,yes,Male,no,African_American,.59686589,1,0
3502,yes,1.2128676,no,no,Male,yes,African_American,.71802753,1,1
4610,no,2.8992901,no,no,Male,yes,African_American,.89573187,1,0
3894,yes,-.26275212,no,yes,Male,no,African_American,.67782116,1,1
3744,yes,-.0519493,no,yes,Female,yes,African_American,.59602213,1,1
5503,yes,-.26275212,no,no,Male,no,African_American,.50446481,1,1
3438,yes,-.68435776,no,yes,Male,no,African_American,.58375901,1,1
4030,yes,-.47355494,no,yes,Male,no,African_American,.62515807,1,1
4187,yes,.36965632,no,no,Male,no,African_American,.61947787,1,1
3881,yes,-.26275212,no,yes,Male,no,African_American,.68356979,1,1
1895,yes,1.4236704,no,no,Male,no,African_American,.78584427,1,1
5308,no,-.68435776,no,yes,Female,no,African_American,.51682502,1,0
48,yes,-.26275212,no,yes,Male,no,African_American,.66228431,1,1
4196,yes,.15885352,no,no,Male,no,African_American,.57932228,1,1
6090,yes,.58045918,no,no,Female,yes,African_American,.53386563,1,1
419,yes,.15885352,no,no,Male,no,African_American,.56922662,1,1
5836,no,-.47355494,no,yes,Male,yes,African_American,.58130801,1,0
1518,no,.36965632,no,no,Male,yes,African_American,.5718022,1,0
1621,no,.15885352,no,no,Male,no,African_American,.58049071,1,0
4502,yes,.58045918,no,no,Male,no,African_American,.67273176,1,1
2507,yes,.58045918,no,no,Male,no,African_American,.66103858,1,1
687,yes,2.8992901,no,no,Male,no,African_American,.92916709,1,1
123,yes,1.2128676,no,no,Male,no,African_American,.7663393,1,1
2368,yes,1.2128676,yes,no,Male,no,African_American,.62738854,1,1
1752,yes,.79126197,no,no,Male,no,African_American,.71017683,1,1
1161,yes,-.26275212,no,no,Male,no,African_American,.50446481,1,1
3197,no,.36965632,no,no,Male,no,African_American,.61947787,1,0
5302,no,-.68435776,no,yes,Male,no,African_American,.60802478,1,0
4829,yes,-.68435776,no,yes,Male,no,African_American,.58375901,1,1
3283,yes,2.0560789,yes,no,Male,no,African_American,.76488358,1,1
1329,yes,1.4236704,no,no,Male,no,African_American,.79592723,1,1
6071,no,2.2668817,yes,no,Male,yes,African_American,.75312793,1,0
3019,no,.36965632,no,no,Male,yes,African_American,.56908792,1,0
94,yes,-.0519493,no,yes,Male,no,African_American,.71493071,1,1
1405,no,-.47355494,no,yes,Male,no,African_American,.62515807,1,0
3824,no,-.26275212,no,yes,Male,no,African_American,.66480392,1,0
5155,no,1.2128676,no,no,Male,yes,African_American,.73255837,1,0
1951,yes,.15885352,no,no,Male,no,African_American,.57965893,1,1
6004,yes,2.2668817,no,no,Male,no,African_American,.88636494,1,1
1539,no,.79126197,no,no,Male,yes,African_American,.65842617,1,0
5337,no,-.26275212,no,no,Male,no,African_American,.50446481,1,0
4132,yes,.15885352,no,no,Male,no,African_American,.57965893,1,1
3467,yes,-.26275212,no,yes,Male,no,African_American,.66228431,1,1
1413,yes,-.68435776,no,yes,Male,no,African_American,.60802478,1,1
1328,yes,2.4776845,no,no,Male,no,African_American,.89213896,1,1
4637,no,.79126197,no,no,Male,no,African_American,.69262528,1,0
2297,yes,1.0020648,no,no,Male,yes,African_American,.69677031,1,1
468,no,-.0519493,no,no,Male,no,African_American,.52856344,1,0
179,no,-.26275212,no,no,Male,no,African_American,.50446481,1,0
1654,no,-.68435776,no,yes,Male,no,African_American,.60049236,1,0
4565,no,1.8452761,no,no,Male,yes,African_American,.81789374,1,0
5779,yes,2.0560789,no,no,Male,no,African_American,.86770988,1,1
4298,yes,.79126197,no,yes,Male,no,African_American,.824238,1,1
2521,yes,-.68435776,no,yes,Male,no,African_American,.60802478,1,1
1596,yes,3.3208959,no,no,Male,no,African_American,.95277089,1,1
4011,yes,.58045918,no,no,Male,yes,African_American,.61360335,1,1
2492,yes,.79126197,no,no,Male,no,African_American,.68387789,1,1
1685,no,-.47355494,no,yes,Male,no,African_American,.6467129,1,0
3207,yes,3.9533043,no,no,Female,no,African_American,.94835806,1,1
4135,yes,-.26275212,no,yes,Male,yes,African_American,.60954839,1,1
5309,yes,.15885352,no,no,Male,no,African_American,.57965893,1,1
1457,yes,.79126197,no,no,Male,no,African_American,.69871837,1,1
210,yes,4.5857129,no,no,Male,no,African_American,.98301715,1,1
740,no,-.68435776,no,yes,Male,no,African_American,.58536917,1,0
4592,no,.36965632,no,no,Male,yes,African_American,.56908792,1,0
4112,yes,-.26275212,no,yes,Male,no,African_American,.67537689,1,1
