policyno,plcydate,clm_freq5,clm_amt5,clm_amt,kidsdriv,travtime,car_use,bluebook,retained,npolicy,car_type,red_car,mvr_pts,clm_flag,age,homekids,yoj,income,gender,parent1,jobclass,max_educ,home_val,homevalue,samehome,yearsinhome,area,in_yy,hadclaim,commercial,cartype_panel,cartype_sports,cartype_pickup,cartype_suv,cartype_sedan,cartype_van,redcar,revolked,male,married,singleparent,job_bluecollar,urban,predictedclaim
30674110,1998-04-08,0,0,0,0,7,Private,24970,10,1,Sedan,no,0,No,53,0,11,41557,F,No,Clerical,High School,182863,182863,6,6,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,.033261884
30703659,1994-05-09,0,0,2545,0,53,Private,15960,1,2,SUV,no,0,Yes,59,0,17,85596,F,No,Doctor,PhD,276908,276908,14,14,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.13561274
30711314,1998-11-11,4,7869,0,0,34,Private,14420,7,1,Sedan,yes,3,No,41,0,9,37196,M,No,Clerical,Bachelors,NA,,11,11,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,
30715874,1998-10-03,1,8806,3111,0,32,Private,5480,12,1,Sports Car,no,3,Yes,55,0,12,39833,F,No,Blue Collar,High School,156508,156508,1,1,Urban,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,.29098463
30717924,1995-11-18,1,6841,0,0,23,Private,6200,4,1,Sports Car,no,0,No,47,0,10,87887,F,No,Professional,Bachelors,0,0,14,14,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,.34702426
30741135,1995-09-07,0,0,0,0,20,Private,49940,7,2,Sports Car,no,3,No,45,0,11,177365,F,No,Lawyer,Masters,NA,,14,14,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,
30743495,1994-04-24,0,0,0,0,12,Commercial,17350,10,3,Van,no,0,No,44,0,7,18189,M,No,Clerical,High School,128578,128578,8,8,Urban,FALSE,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,.17688721
30744203,1995-02-11,3,5379,4298,0,45,Private,1500,1,2,SUV,no,7,Yes,51,0,14,15732,F,No,Home Maker,Bachelors,104143,104143,12,12,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.56679463
30749635,1998-03-30,0,0,4623,0,65,Private,15360,6,1,SUV,no,2,Yes,50,0,13,40685,F,No,Clerical,High School,220806,220806,5,5,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.24468763
30752026,1994-05-07,0,0,0,0,28,Commercial,31970,4,1,Panel Truck,no,1,No,48,0,15,38939,M,No,Professional,Bachelors,155006,155006,11,11,Rural,FALSE,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,.032249644
30758803,1995-11-19,3,3018,0,0,21,Private,1980,9,1,Sedan,yes,5,No,28,1,8,4843,M,Yes,Student,<High School,0,0,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,.49615651
30763925,1998-11-12,0,0,0,0,25,Commercial,25450,13,3,Sedan,no,0,No,55,0,12,63376,F,No,Blue Collar,Bachelors,225111,225111,14,14,Rural,FALSE,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,.0057395366
30765759,1997-03-14,0,0,0,0,30,Commercial,1500,6,2,Sports Car,no,0,No,43,3,15,61852,F,No,Blue Collar,High School,176219,176219,1,1,Rural,FALSE,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11763915
30776281,1995-09-12,0,0,0,0,28,Private,9330,6,1,SUV,no,0,No,43,0,13,35293,F,No,Clerical,<High School,0,0,1,1,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.051830158
30784872,1996-01-11,2,11626,2222,1,36,Private,10100,1,1,Pickup,yes,0,Yes,37,2,13,31212,M,No,Clerical,High School,155824,155824,1,1,Urban,TRUE,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,.40517578
30786259,1996-01-12,2,5944,0,0,34,Private,8700,1,1,Sedan,no,0,No,44,3,15,,F,No,Home Maker,High School,112912,112912,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,.28521144
30792337,1998-11-25,0,0,2037,1,34,Private,14650,3,1,Sedan,yes,0,Yes,53,2,NA,29080,M,No,Clerical,<High School,143650,143650,1,1,Urban,FALSE,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,.20589386
30794420,1996-03-26,1,28753,0,0,12,Private,17220,10,1,Sedan,no,2,No,41,1,13,65185,F,No,Blue Collar,<High School,253054,253054,6,6,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,.04821584
30803515,1993-12-28,0,0,0,1,71,Private,25280,11,3,Sedan,yes,0,No,36,3,11,20921,M,No,Clerical,High School,124116,124116,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,.22966647
30803813,1998-01-21,3,10086,0,1,43,Commercial,15400,1,1,Sedan,yes,0,No,62,3,16,43410,M,No,Blue Collar,Bachelors,186429,186429,14,14,Urban,TRUE,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,.40437254
30814281,1993-06-13,0,0,0,1,50,Private,1930,6,1,SUV,no,0,No,45,2,15,4271,F,No,Home Maker,<High School,NA,,8,8,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
30816565,1993-06-14,0,0,4549,0,40,Commercial,23710,1,2,Pickup,no,2,Yes,37,2,8,82971,F,No,Unknown,Masters,240550,240550,13,13,Urban,FALSE,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,.26915133
30828069,1995-09-09,1,1749,0,0,50,Commercial,23280,6,1,Panel Truck,yes,5,No,45,0,12,84028,M,No,Unknown,Masters,223747,223747,17,17,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,.3919186
30833610,1998-04-03,0,0,0,0,27,Private,4300,7,1,Sedan,no,0,No,47,0,7,123715,M,No,Lawyer,Masters,389009,389009,16,16,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,.041366432
30843920,1998-04-06,0,0,0,2,67,Private,18710,10,2,Sports Car,no,1,No,42,2,12,72710,F,Yes,Home Maker,Masters,0,0,12,12,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.14108697
30850892,1999-04-13,0,0,0,0,31,Private,9300,4,3,Sports Car,no,0,No,47,0,11,30960,F,No,Manager,Bachelors,190150,190150,4,4,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.2336437
30854578,1994-11-30,3,2985,0,0,5,Commercial,23160,3,2,SUV,no,4,No,31,3,11,,F,Yes,Blue Collar,Bachelors,0,0,12,12,Urban,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,.64267987
30868140,1997-06-13,1,7017,0,0,31,Private,23790,1,3,Sedan,no,5,No,45,0,4,83111,M,No,Manager,Bachelors,237263,237263,7,7,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,.18116565
30874866,1993-10-31,0,0,0,0,34,Commercial,31180,6,1,Panel Truck,yes,0,No,37,0,12,93190,M,No,Manager,Masters,288129,288129,23,23,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,.083505608
30878479,1995-12-19,0,0,0,0,26,Commercial,18730,13,2,Van,yes,0,No,33,1,12,36354,M,No,Blue Collar,Bachelors,192457,192457,7,7,Rural,FALSE,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,.02188025
30897421,1999-03-20,4,8085,0,0,35,Commercial,16580,9,2,Van,yes,6,No,47,0,11,68061,M,No,Professional,Bachelors,209610,209610,13,13,Urban,FALSE,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,.44038731
30903355,1999-03-14,0,0,0,0,11,Private,5300,4,2,Sports Car,no,0,No,38,3,0,0,F,No,Student,<High School,0,0,1,1,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.063674003
30939474,1998-06-17,3,3961,0,0,22,Commercial,12250,1,2,Sedan,no,5,No,33,3,12,74546,M,No,Blue Collar,Bachelors,245205,245205,9,9,Urban,TRUE,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,.46354005
30942639,1994-03-23,1,712,6542,0,52,Commercial,11700,6,2,Pickup,yes,6,Yes,46,0,12,56006,M,No,Professional,Bachelors,190938,190938,8,8,Urban,FALSE,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,.49066588
30960017,1997-07-25,0,0,3897,2,50,Commercial,10460,9,1,Sedan,no,0,Yes,38,3,14,51620,F,Yes,Blue Collar,High School,0,0,6,6,Urban,FALSE,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,.82689357
30960772,1996-07-28,1,46761,6113,0,31,Commercial,17290,1,4,SUV,no,6,Yes,55,0,13,35916,F,No,Blue Collar,Bachelors,151830,151830,5,5,Urban,TRUE,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,.62498206
30987736,1997-05-24,0,0,0,0,10,Private,25040,4,3,Sedan,yes,0,No,55,0,16,97890,M,No,Lawyer,Masters,325876,325876,18,18,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,.020775283
30994122,1993-06-29,0,0,0,1,14,Private,6220,6,1,Pickup,no,0,No,38,3,6,9173,M,No,Clerical,<High School,118100,118100,1,1,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,.29326835
31006984,1999-03-15,0,0,0,0,93,Commercial,5750,1,1,Sports Car,no,0,No,31,3,13,71738,F,No,Blue Collar,Bachelors,223313,223313,10,10,Rural,TRUE,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.21502641
31013578,1999-03-17,1,6038,4751,0,47,Private,20860,1,2,SUV,no,8,Yes,48,0,3,,F,No,Lawyer,Masters,0,0,12,12,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.53800273
31017811,1996-10-14,0,0,0,0,5,Private,19710,3,2,SUV,no,0,No,30,1,11,88305,F,No,Professional,Masters,278236,278236,20,20,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.05750566
31029018,1997-11-26,0,0,0,0,42,Private,15780,1,1,SUV,no,1,No,46,0,6,90232,F,No,Professional,Bachelors,260661,260661,14,14,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.19731729
31042267,1998-12-28,2,1452,7311,0,36,Commercial,24890,14,1,Pickup,no,7,Yes,42,0,10,101636,F,No,Unknown,Masters,0,0,11,11,Urban,FALSE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,.49495471
31045961,1997-07-04,0,0,0,1,16,Commercial,41710,6,1,Panel Truck,no,0,No,44,1,16,173412,M,No,Professional,PhD,431274,431274,14,14,Urban,FALSE,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,.076994158
31093634,1997-07-26,1,2769,5396,0,33,Private,5100,6,2,Pickup,yes,0,Yes,36,3,14,167971,M,No,Professional,Bachelors,441721,441721,13,13,Urban,FALSE,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,.10873496
31102074,1995-11-18,0,0,0,0,17,Private,11990,4,1,Sedan,no,2,No,43,0,12,61949,M,No,Blue Collar,High School,245454,245454,10,10,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,.074524932
31105836,1994-06-30,0,0,0,0,45,Private,6800,6,1,Sedan,no,3,No,53,0,0,0,M,No,Professional,Masters,84982,84982,24,24,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,.10636777
31109082,1996-01-06,4,583,0,0,42,Commercial,34320,1,2,Pickup,no,3,No,45,3,11,207123,F,Yes,Unknown,PhD,488301,488301,5,5,Urban,FALSE,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,.44137049
31115215,1999-02-05,0,0,4720,0,24,Commercial,25640,1,1,Pickup,no,1,Yes,41,0,9,21651,F,No,Clerical,<High School,142293,142293,1,1,Urban,TRUE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,.36791274
31121669,1993-08-13,0,0,0,0,17,Commercial,22100,4,4,Van,yes,0,No,46,0,5,75983,M,No,Unknown,Masters,252802,252802,14,14,Urban,FALSE,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,.13026749
31129320,1997-05-24,0,0,0,0,45,Commercial,23380,1,3,Pickup,no,1,No,35,2,14,29250,F,No,Blue Collar,High School,159239,159239,7,7,Urban,TRUE,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,.36402741
31152435,1996-10-25,0,0,0,0,43,Private,17380,10,2,Van,yes,0,No,43,0,6,70352,M,No,Professional,Bachelors,205650,205650,NA,,Rural,FALSE,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,
31177179,1998-06-04,0,0,0,0,31,Commercial,8240,1,3,Pickup,yes,0,No,43,0,11,24382,M,No,Blue Collar,<High School,168092,168092,1,1,Rural,TRUE,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,.057197653
31189663,1996-02-25,1,7383,0,0,38,Private,11510,17,2,SUV,no,2,No,41,3,15,,F,No,Professional,High School,177209,177209,6,6,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.19346765
31212507,1998-02-09,0,0,2601,0,17,Commercial,18400,9,5,SUV,no,1,Yes,47,0,8,,F,No,Blue Collar,High School,186797,186797,9,9,Urban,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,.18900152
31223025,1997-12-25,0,0,0,0,27,Private,16220,3,2,Sedan,no,0,No,49,1,12,98175,F,No,Lawyer,Masters,321272,321272,15,15,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,.046434551
31243044,1999-03-03,0,0,0,0,48,Private,18150,6,1,Pickup,no,2,No,40,1,5,89348,F,No,Professional,Masters,230106,230106,14,14,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,.1234903
31247249,1993-07-10,0,0,7534,0,51,Private,1770,1,1,Sedan,no,0,Yes,38,0,9,2726,M,No,Student,<High School,0,0,1,1,Urban,TRUE,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,.32415193
31247811,1998-09-23,0,0,0,0,26,Private,29420,6,1,Pickup,no,2,No,45,0,9,26237,F,No,Home Maker,High School,0,0,1,1,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.22041804
31263257,1995-05-08,1,5446,0,0,28,Private,15170,10,1,Sports Car,no,0,No,39,0,9,51814,F,No,Manager,Masters,0,0,15,15,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,.25074506
31285313,1995-10-03,0,0,19867,0,33,Commercial,37550,3,2,Panel Truck,yes,2,Yes,52,0,12,112512,M,No,Unknown,PhD,0,0,14,14,Urban,FALSE,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,.30926022
31288206,1995-01-22,0,0,0,1,62,Private,11740,1,1,Sports Car,no,0,No,37,1,9,65402,F,No,Blue Collar,High School,202381,202381,7,7,Rural,TRUE,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,.074515514
31295417,1995-02-05,0,0,3929,2,40,Commercial,24730,4,2,Panel Truck,no,0,Yes,44,2,7,78850,M,No,Unknown,Masters,294899,294899,12,12,Urban,FALSE,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,.35553202
31300210,1995-04-08,2,29378,0,0,31,Private,14280,6,1,Sedan,yes,0,No,57,0,13,151528,M,No,Doctor,PhD,0,0,9,9,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,.1570009
31310840,1996-07-03,0,0,0,0,61,Private,13760,6,3,Sedan,yes,0,No,51,0,14,45771,M,No,Professional,High School,200101,200101,1,1,Rural,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,.01630939
31329218,1998-02-18,0,0,0,0,35,Commercial,10760,4,2,Pickup,yes,0,No,49,0,13,43560,M,No,Clerical,Bachelors,174690,174690,7,7,Urban,FALSE,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,.27908969
31334162,1997-02-10,0,0,0,0,5,Private,14800,1,3,Sedan,no,0,No,40,0,2,164028,M,No,Lawyer,Masters,0,0,10,10,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,.14043453
31341218,1995-10-11,2,5245,0,0,24,Private,19250,13,5,Sports Car,no,2,No,48,0,0,0,F,No,Home Maker,High School,105542,105542,1,1,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.23713379
31356225,1998-03-22,3,2248,45338,0,27,Private,11470,3,2,SUV,no,8,Yes,33,3,15,39662,F,No,Clerical,High School,NA,,8,8,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,
31369623,1998-02-10,0,0,0,0,19,Private,19240,4,2,Van,no,0,No,46,0,11,82398,M,No,Manager,Bachelors,235439,235439,15,15,Urban,FALSE,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,.15554859
31370284,1998-04-22,0,0,4307,0,12,Private,13030,1,4,Sports Car,no,0,Yes,32,1,11,36179,F,Yes,Clerical,<High School,106892,106892,6,6,Rural,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.046607878
31381929,1997-08-27,0,0,0,2,5,Commercial,35990,1,2,Van,no,0,No,36,2,12,130540,F,Yes,Blue Collar,Bachelors,344195,344195,9,9,Rural,TRUE,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,.086250238
31386391,1997-06-24,2,4227,0,1,5,Commercial,3950,4,1,SUV,no,0,No,39,2,14,24546,F,No,Blue Collar,High School,147125,147125,10,10,Urban,FALSE,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,.49003389
31386492,1994-06-15,2,6616,0,0,24,Commercial,17570,6,2,Sedan,yes,7,No,53,0,NA,,M,No,Blue Collar,<High School,203230,203230,NA,,Rural,FALSE,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,
31397439,1998-06-11,0,0,0,0,24,Commercial,18430,5,1,Van,no,0,No,46,0,10,123289,M,No,Unknown,PhD,NA,,12,12,Urban,FALSE,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,
31399131,1994-01-24,3,2085,0,0,36,Private,13670,9,1,SUV,yes,0,No,63,0,12,52739,M,No,Manager,Bachelors,265690,265690,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,.20420408
31449300,1999-05-10,0,0,0,0,22,Commercial,25630,1,1,Panel Truck,yes,0,No,47,0,13,80431,M,No,Clerical,Bachelors,243919,243919,13,13,Rural,TRUE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,.017687807
31489901,1995-06-01,0,0,0,0,48,Commercial,14110,9,2,SUV,no,0,No,43,1,8,110543,F,Yes,Unknown,Masters,330562,330562,9,9,Urban,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,.31480479
31497375,1997-12-14,0,0,0,0,27,Private,18660,3,1,Van,no,2,No,46,0,14,125610,M,No,Lawyer,Masters,329203,329203,13,13,Urban,FALSE,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,.19182435
31501579,1996-12-12,2,1084,0,0,60,Private,8970,4,3,SUV,no,6,No,55,0,13,19694,F,No,Lawyer,Masters,162610,162610,NA,,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,
31512693,1993-09-26,2,25495,0,1,52,Private,20530,6,2,SUV,no,1,No,45,2,12,129261,F,Yes,Manager,Masters,325139,325139,12,12,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,.47124723
31539467,1999-04-17,0,0,4974,2,38,Private,19360,7,2,Sports Car,no,0,Yes,45,3,7,,F,No,Student,Bachelors,181752,181752,NA,,Urban,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,
31543318,1993-07-23,0,0,0,0,48,Commercial,35640,4,1,Panel Truck,yes,1,No,50,0,11,167365,M,No,Unknown,PhD,404405,404405,NA,,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
31549383,1993-11-06,0,0,0,0,23,Commercial,13820,4,1,Sedan,no,1,No,55,0,2,68204,F,No,Blue Collar,Bachelors,226828,226828,NA,,Rural,FALSE,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,
31553169,1999-01-30,0,0,8697,0,25,Private,15110,3,1,Sedan,yes,0,Yes,26,1,12,35262,M,Yes,Blue Collar,<High School,0,0,1,1,Urban,FALSE,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,.2517384
31556448,1996-07-20,1,42944,6255,0,7,Private,21550,3,2,Sedan,no,0,Yes,57,0,0,,M,No,Student,<High School,0,0,1,1,Urban,FALSE,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,.16734882
31578275,1996-02-14,2,8109,0,0,10,Private,17600,4,2,Pickup,no,1,No,38,0,8,83304,F,No,Clerical,Bachelors,234493,234493,17,17,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,.075494751
31597418,1994-06-29,0,0,0,0,45,Commercial,6300,1,1,Pickup,no,0,No,48,0,0,0,M,No,Student,Bachelors,0,0,7,7,Rural,TRUE,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,.089359768
31632757,1993-12-26,0,0,0,0,20,Private,33470,1,1,Sedan,no,0,No,55,0,11,133318,M,No,Lawyer,Masters,398344,398344,13,13,Rural,TRUE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,.0024104672
31637642,1996-04-14,2,30910,0,0,23,Private,21250,1,4,Sedan,no,1,No,52,0,13,43393,F,No,Clerical,High School,202835,202835,1,1,Urban,TRUE,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,.20402871
31643210,1998-02-20,0,0,0,0,21,Private,25010,1,4,Sedan,no,0,No,54,0,14,48952,F,No,Blue Collar,Bachelors,203371,203371,8,8,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,.055925392
31643684,1994-05-29,2,5571,0,0,45,Private,12230,14,1,Sedan,no,0,No,44,0,12,84015,M,No,Manager,High School,0,0,9,9,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,.19355294
31649786,1996-04-30,2,20631,0,0,39,Private,10650,1,2,SUV,no,7,No,39,0,6,33893,F,No,Blue Collar,<High School,210190,210190,1,1,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,.44722331
31659314,1998-11-22,2,6722,0,0,20,Private,12710,1,1,SUV,no,3,No,40,1,13,12570,F,No,Student,<High School,0,0,7,7,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.39108559
31672242,1993-05-24,0,0,0,0,39,Private,23740,11,1,Sports Car,no,2,No,62,0,13,2861,F,No,Home Maker,High School,118797,118797,11,11,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.016364476
31681054,1995-04-09,0,0,0,0,27,Private,19710,7,1,Van,no,0,No,50,0,10,68801,M,No,Manager,High School,0,0,1,1,Urban,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,.25421643
31681125,1994-02-22,3,3029,0,0,48,Private,13210,7,1,Sedan,yes,0,No,55,0,8,117066,M,No,Lawyer,PhD,316356,316356,15,15,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,.084671743
31711663,1994-03-16,0,0,0,0,40,Private,15820,1,2,Sedan,no,0,No,46,0,11,28063,M,No,Clerical,High School,114907,114907,8,8,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,.17830168
31711697,1995-03-27,0,0,5143,1,60,Commercial,9390,17,1,Pickup,yes,0,Yes,40,2,11,27788,M,Yes,Clerical,High School,136672,136672,1,1,Urban,FALSE,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,.55571508
31755832,1994-01-09,0,0,0,1,44,Commercial,8060,1,2,Pickup,no,0,No,45,2,14,20637,M,No,Student,High School,0,0,1,1,Urban,TRUE,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,.8427853
31785928,1996-08-29,3,6055,0,1,43,Private,14460,7,2,Sedan,no,3,No,39,3,12,85837,M,Yes,Professional,Bachelors,241913,241913,11,11,Rural,FALSE,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,.052221686
31790384,1994-05-30,1,2986,0,0,9,Commercial,6600,10,3,Pickup,yes,5,No,30,2,12,56253,M,No,Professional,Bachelors,142627,142627,13,13,Urban,FALSE,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,.33799046
31811030,1994-04-28,0,0,0,0,24,Commercial,9650,4,1,Pickup,yes,0,No,53,0,17,81478,M,No,Unknown,Masters,0,0,19,19,Urban,FALSE,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,.32011318
31814756,1994-07-07,2,1247,2899,0,45,Commercial,23210,4,1,Panel Truck,yes,5,Yes,36,0,10,29412,M,No,Blue Collar,High School,149177,149177,11,11,Urban,FALSE,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,.46608227
31817714,1997-11-22,0,0,0,0,27,Private,18800,1,2,SUV,no,6,No,49,1,12,98175,F,No,Lawyer,Masters,321272,321272,15,15,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.15756705
31818525,1994-12-15,1,633,0,0,37,Private,16330,6,1,Sedan,no,0,No,45,0,13,103272,F,No,Lawyer,Masters,318758,318758,16,16,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,.048989501
31823572,1999-01-25,0,0,0,0,22,Commercial,30400,1,1,Panel Truck,yes,0,No,45,1,NA,17167,M,No,Student,<High School,0,0,6,6,Urban,TRUE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,.30753109
31826856,1995-04-25,1,521,0,1,13,Private,12910,7,2,Sedan,no,0,No,39,2,14,45261,M,Yes,Blue Collar,High School,0,0,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,.31642255
31835565,1994-08-28,0,0,0,0,13,Private,12970,6,1,SUV,no,1,No,53,0,13,114746,F,No,Lawyer,Masters,336124,336124,15,15,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.062318206
31846748,1997-11-30,0,0,4813,0,56,Private,19970,13,2,Pickup,no,1,Yes,37,0,11,22632,F,No,Blue Collar,<High School,142769,142769,7,7,Urban,FALSE,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,.3411687
31850683,1994-07-24,0,0,2827,1,24,Private,5920,4,2,Sports Car,no,3,Yes,38,2,0,0,F,Yes,Home Maker,High School,0,0,6,6,Urban,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,.64287049
31877561,1993-09-28,0,0,0,0,5,Private,11160,1,3,Sports Car,no,0,No,45,0,12,,F,No,Manager,PhD,322926,322926,16,16,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.089940928
31887953,1994-09-09,2,3199,0,0,47,Commercial,29920,1,2,Panel Truck,no,4,No,42,3,11,124375,M,No,Unknown,Masters,339138,339138,8,8,Urban,FALSE,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,.43289301
31902144,1996-01-27,0,0,0,0,32,Private,22260,1,3,Sedan,no,0,No,47,0,6,26295,F,No,Home Maker,High School,111145,111145,8,8,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,.091143914
31903357,1993-11-17,2,4450,0,0,34,Private,15680,1,1,Sports Car,yes,3,No,66,0,13,75778,M,No,Professional,Bachelors,231320,231320,NA,,Urban,TRUE,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,
